country,umd_tree_cover_density_2000__threshold,umd_tree_cover_extent_2000__ha,gfw_aboveground_carbon_stocks_2000__Mg_C,avg_gfw_aboveground_carbon_stocks_2000__Mg_C_ha-1,gfw_forest_carbon_gross_emissions__Mg_CO2e_yr-1,gfw_forest_carbon_gross_removals__Mg_CO2_yr-1,gfw_forest_carbon_net_flux__Mg_CO2e_yr-1,gfw_forest_carbon_gross_emissions_2001__Mg_CO2e,gfw_forest_carbon_gross_emissions_2002__Mg_CO2e,gfw_forest_carbon_gross_emissions_2003__Mg_CO2e,gfw_forest_carbon_gross_emissions_2004__Mg_CO2e,gfw_forest_carbon_gross_emissions_2005__Mg_CO2e,gfw_forest_carbon_gross_emissions_2006__Mg_CO2e,gfw_forest_carbon_gross_emissions_2007__Mg_CO2e,gfw_forest_carbon_gross_emissions_2008__Mg_CO2e,gfw_forest_carbon_gross_emissions_2009__Mg_CO2e,gfw_forest_carbon_gross_emissions_2010__Mg_CO2e,gfw_forest_carbon_gross_emissions_2011__Mg_CO2e,gfw_forest_carbon_gross_emissions_2012__Mg_CO2e,gfw_forest_carbon_gross_emissions_2013__Mg_CO2e,gfw_forest_carbon_gross_emissions_2014__Mg_CO2e,gfw_forest_carbon_gross_emissions_2015__Mg_CO2e,gfw_forest_carbon_gross_emissions_2016__Mg_CO2e,gfw_forest_carbon_gross_emissions_2017__Mg_CO2e,gfw_forest_carbon_gross_emissions_2018__Mg_CO2e,gfw_forest_carbon_gross_emissions_2019__Mg_CO2e,gfw_forest_carbon_gross_emissions_2020__Mg_CO2e,gfw_forest_carbon_gross_emissions_2021__Mg_CO2e,gfw_forest_carbon_gross_emissions_2022__Mg_CO2e,gfw_forest_carbon_gross_emissions_2023__Mg_CO2e,gfw_forest_carbon_gross_emissions_2024__Mg_CO2e
South Korea,50,4518622,248603581,245,4208171,20702511,-16494339,1179449.0,1044375.0,848604.0,2747885.0,2121075.0,2569935.0,2056669.0,3787851.0,4522113.0,4562705.0,3734152.0,5147563.0,2514523.0,3836812.0,5208501.0,6754061.0,6345436.0,6662018.0,6077706.0,5764347.0,5211154.0,7180664.0,6292197.0,4826314.0
South Korea,75,1668978,115637214,257,1746047,7640587,-5894542,571103.0,528237.0,407805.0,1306926.0,1017596.0,1209666.0,1053402.0,1854409.0,2185142.0,2484841.0,2197025.0,3127659.0,714064.0,1306354.0,1867899.0,2440255.0,2330636.0,2420393.0,2250831.0,2128266.0,1952340.0,2584815.0,2213073.0,1752382.0
South Sudan,30,11386557,475400873,164,1996483,38583536,-36587054,1407376.0,2101541.0,612857.0,2794697.0,2742918.0,2420046.0,2792571.0,2516102.0,2350662.0,1299019.0,3013154.0,2181994.0,1635285.0,2401777.0,937579.0,1712417.0,2943054.0,1121066.0,1635126.0,1095199.0,1309369.0,1618403.0,2774247.0,2499139.0
South Sudan,50,4111869,218238296,225,1390818,21951543,-20560725,1023677.0,1317109.0,401452.0,1696592.0,1560821.0,1311107.0,1753945.0,1431350.0,1361799.0,905812.0,2132222.0,1299623.0,1029157.0,1792673.0,777727.0,1494019.0,2468130.0,937965.0,1271795.0,937876.0,1094966.0,1338823.0,2167337.0,1873673.0
South Sudan,75,177994,19309936,411,382253,5660133,-5277878,479076.0,409737.0,171847.0,509843.0,378955.0,416324.0,510337.0,326251.0,352401.0,311356.0,685681.0,370339.0,149047.0,299093.0,210503.0,371736.0,640536.0,206229.0,414583.0,277659.0,315104.0,359646.0,576714.0,431090.0
Spain,30,11018935,705887135,286,27413106,82290544,-54877437,9700002.0,10974290.0,7039084.0,19458307.0,13798740.0,22411306.0,22057855.0,17028548.0,24310689.0,21497045.0,15554106.0,24573076.0,23926448.0,29646749.0,25876959.0,42592105.0,35445044.0,51934863.0,32162285.0,46460004.0,38435666.0,46144639.0,37419391.0,39467337.0
Spain,50,8099440,574495539,319,23927237,60280549,-36353312,8717306.0,9678321.0,6197958.0,17187448.0,12113827.0,20299903.0,20388665.0,15822777.0,22228275.0,20054591.0,14547915.0,21308259.0,20147954.0,25577836.0,22247570.0,36777371.0,29845574.0,45312387.0,28032732.0,40175756.0,33058577.0,37996210.0,31943177.0,34593317.0
Spain,75,5246620,421203143,359,17389978,39746538,-22356560,6747559.0,7013176.0,4377928.0,12219553.0,8657285.0,14643328.0,15564282.0,12207770.0,16487128.0,15545520.0,11804938.0,16399997.0,13724487.0,17719345.0,15385118.0,25519357.0,20787986.0,33600876.0,20534956.0,29375943.0,23937203.0,26677073.0,22932988.0,25495709.0
Sri Lanka,30,3939917,297223404,344,3877965,14820560,-10942595,1577358.0,1385553.0,1311805.0,2078951.0,2086892.0,3282592.0,3852633.0,2794673.0,5022983.0,2720994.0,5379243.0,5633243.0,2770785.0,4766749.0,2884660.0,6853302.0,5690783.0,5413745.0,4327782.0,4610848.0,5358620.0,3564151.0,4798807.0,4904016.0
Sri Lanka,50,3546032,276569948,357,3602258,13319281,-9717023,1518219.0,1318671.0,1267834.0,1900032.0,2001849.0,3103554.0,3554253.0,2668974.0,4656866.0,2610836.0,5048018.0,5270968.0,2516830.0,4304772.0,2737038.0,6279743.0,5292291.0,4986007.0,4049837.0,4238094.0,4995819.0,3314557.0,4351929.0,4467185.0
Sri Lanka,75,2617449,218711465,386,2563773,9719367,-7155594,1252007.0,1034135.0,1049223.0,1284315.0,1605965.0,2332767.0,2384210.0,2021765.0,2953607.0,1947431.0,3569102.0,3997750.0,1719636.0,2964533.0,1998522.0,4340097.0,3878283.0,3521552.0,2951493.0,2919451.0,3511076.0,2334892.0,2928757.0,3029990.0
Sudan,30,72713,3591171,175,16633,1016590,-999957,8495.0,20037.0,6086.0,3703.0,27924.0,1381.0,51942.0,16475.0,23553.0,13478.0,58473.0,4060.0,2903.0,1748.0,2415.0,7554.0,20704.0,4802.0,17909.0,21449.0,16495.0,15083.0,22586.0,29910.0
Sudan,50,1171,82461,199,3023,839125,-836103,1721.0,2550.0,2456.0,455.0,2441.0,476.0,8426.0,2157.0,4622.0,863.0,7913.0,703.0,315.0,191.0,57.0,68.0,0.0,0.0,0.0,11.0,474.0,726.0,15275.0,20644.0
Sudan,75,1,82,136,1794,836724,-834928,882.0,1011.0,386.0,364.0,319.0,170.0,488.0,266.0,445.0,417.0,548.0,175.0,232.0,191.0,57.0,68.0,0.0,0.0,0.0,11.0,474.0,697.0,15247.0,20644.0
Suriname,30,13949796,2216565498,543,8602059,28266790,-19664730,2730339.0,2721664.0,3033442.0,3819584.0,2388417.0,2427269.0,2594582.0,5565451.0,5174467.0,5232041.0,4396111.0,14522071.0,6917462.0,10955315.0,8629962.0,11984481.0,13381562.0,14259183.0,13775264.0,11310642.0,9517590.0,11476186.0,18950180.0,20686142.0
Suriname,50,13913252,2215242660,550,8575988,28058550,-19482561,2727224.0,2716177.0,3011541.0,3802959.0,2383251.0,2421848.0,2588592.0,5553706.0,5147369.0,5219745.0,4390575.0,14496103.0,6905000.0,10919064.0,8611961.0,11939691.0,13347974.0,14234341.0,13748708.0,11286077.0,9498304.0,11459574.0,18836284.0,20577647.0
Suriname,75,13856520,2212680184,559,8525197,27751975,-19226778,2718344.0,2703144.0,2973751.0,3762592.0,2363930.0,2405148.0,2571641.0,5519357.0,5094672.0,5193407.0,4377016.0,14424941.0,6871442.0,10843919.0,8571303.0,11863743.0,13284940.0,14183374.0,13690801.0,11235263.0,9469688.0,11416836.0,18683068.0,20382419.0
Swaziland,30,469223,27022392,206,2986370,2083666,902705,3776115.0,2297556.0,3434010.0,3293411.0,2946536.0,6059628.0,4607217.0,3118396.0,7639860.0,4250070.0,1537521.0,2171284.0,1723526.0,3050929.0,2328608.0,3458311.0,3977929.0,1361643.0,2378270.0,1722604.0,2317967.0,1489252.0,1300559.0,1431679.0
Swaziland,50,199649,17843275,289,2710040,1087932,1622108,3676427.0,2234640.0,3333405.0,3196149.0,2867474.0,5816150.0,4510135.0,3026485.0,7385779.0,4017960.0,1430862.0,2058903.0,1530020.0,2620004.0,1978375.0,2843708.0,3211679.0,1074156.0,1837950.0,1308247.0,1842570.0,1185025.0,1015884.0,1038968.0
Swaziland,75,60240,8097660,443,1892862,513488,1379373,2654645.0,1713604.0,2398296.0,2416577.0,2178292.0,4501200.0,3782239.0,2337797.0,5884446.0,2807110.0,985432.0,1467251.0,974013.0,1610675.0,1376357.0,1703380.0,1766374.0,583126.0,743129.0,628733.0,1159393.0,788610.0,465519.0,502476.0
Sweden,30,27883711,891007212,161,65515636,135830646,-70315010,27716825.0,34541088.0,18866939.0,55937719.0,54431192.0,54299661.0,41207961.0,67200839.0,49709531.0,62434497.0,51676867.0,58598396.0,49557256.0,61127424.0,56432378.0,82009016.0,89263754.0,79388795.0,93099561.0,97195334.0,97594983.0,98416736.0,95079774.0,96588766.0
Sweden,50,24023216,818989339,173,64490906,117784859,-53293953,27455769.0,34203375.0,18711760.0,55449764.0,53897510.0,53766910.0,40883364.0,66476764.0,49401668.0,62113982.0,51427179.0,58170612.0,48767326.0,60032637.0,55459321.0,80267829.0,87318297.0,77751289.0,91308149.0,95204037.0,95797529.0,96436916.0,93128085.0,94351669.0
Sweden,75,15424343,597027697,190,56533933,75392145,-18858213,25387173.0,31630606.0,17525432.0,51826336.0,50637203.0,50535805.0,38898121.0,62356373.0,47160393.0,59494512.0,49478784.0,54986178.0,41447263.0,50553156.0,46711570.0,66899367.0,72428345.0,64867919.0,76634056.0,79442731.0,80778066.0,81023724.0,77992471.0,78118821.0
Switzerland,30,1543999,126744276,383,1220216,11172361,-9952148,545663.0,414509.0,200082.0,1751803.0,1198961.0,1052208.0,950224.0,1234321.0,1159443.0,911051.0,1069616.0,826214.0,409521.0,789110.0,418907.0,921379.0,1407144.0,1806993.0,1951944.0,2433595.0,2100877.0,1218934.0,1900206.0,2612476.0
Switzerland,50,1444950,122875477,400,1211402,10503539,-9292138,541058.0,411222.0,197422.0,1737630.0,1194020.0,1045940.0,944751.0,1226949.0,1152219.0,904939.0,1065815.0,820515.0,402442.0,778161.0,414559.0,914267.0,1392648.0,1791097.0,1937146.0,2424983.0,2085563.0,1211321.0,1887772.0,2591190.0
Switzerland,75,1134016,104881217,435,1129129,8298736,-7169606,498072.0,376810.0,179566.0,1615194.0,1131478.0,992248.0,897110.0,1149729.0,1083285.0,849987.0,1013022.0,770011.0,359558.0,695767.0,378483.0,842674.0,1271688.0,1658357.0,1793279.0,2324007.0,1945517.0,1122780.0,1747556.0,2402923.0
Syria,30,105940,5472811,201,286065,387788,-101723,66266.0,40971.0,30096.0,28098.0,175654.0,57661.0,294138.0,181054.0,34493.0,52212.0,46721.0,1017338.0,266899.0,230314.0,612680.0,419073.0,544845.0,253950.0,307807.0,638190.0,688741.0,141433.0,479102.0,257840.0
Syria,50,82138,4539639,214,251049,302034,-50984,59439.0,36737.0,26336.0,24846.0,158722.0,52340.0,282211.0,169939.0,29113.0,47085.0,41769.0,921448.0,235159.0,197251.0,547027.0,367414.0,465200.0,223721.0,268170.0,552552.0,555939.0,123064.0,425366.0,214346.0
Syria,75,45522,2780117,236,162905,168355,-5450,44743.0,29100.0,17799.0,16472.0,98979.0,41481.0,247401.0,145254.0,18646.0,36794.0,30067.0,675045.0,151825.0,117742.0,330305.0,231543.0,276054.0,130910.0,164580.0,334072.0,312009.0,72492.0,259316.0,127072.0
São Tomé and Príncipe ,30,14214,1663717,117,1941,114873,-112932,46577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
São Tomé and Príncipe ,50,13223,1598387,121,1938,106657,-104720,46504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
São Tomé and Príncipe ,75,10744,1377838,128,1926,86106,-84179,46233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tajikistan,30,60257,2954519,142,4132,356910,-352778,16209.0,10701.0,9038.0,5405.0,8428.0,5558.0,3875.0,9586.0,10529.0,3338.0,5970.0,7471.0,418.0,222.0,0.0,0.0,28.0,19.0,24.0,127.0,11.0,23.0,1990.0,178.0
Tajikistan,50,19344,1099989,160,3018,134889,-131872,13874.0,8163.0,7209.0,4275.0,6375.0,3949.0,2279.0,6421.0,7691.0,2473.0,3930.0,5038.0,306.0,83.0,0.0,0.0,0.0,6.0,24.0,55.0,11.0,5.0,191.0,62.0
Tajikistan,75,6245,423768,199,1389,66629,-65240,7414.0,4106.0,2599.0,1605.0,2403.0,2126.0,1032.0,2493.0,3653.0,998.0,1362.0,3142.0,230.0,26.0,0.0,0.0,0.0,0.0,0.0,55.0,11.0,5.0,17.0,62.0
Tanzania,30,26405606,1586605029,400,51776042,76864864,-25088821,30464022.0,29459830.0,28046074.0,21848381.0,30385512.0,26918262.0,40811434.0,53623451.0,47350384.0,48452888.0,47775829.0,53402768.0,61164915.0,68599702.0,39271417.0,54340533.0,69627982.0,60818654.0,51708241.0,69947244.0,65334728.0,63981138.0,90072903.0,89218730.0
Tanzania,50,9700378,755989314,508,29145636,30397136,-1251500,24031899.0,21804831.0,18400004.0,15468484.0,19130301.0,16765004.0,22607928.0,33571399.0,25221133.0,32426148.0,25633909.0,31468645.0,33926877.0,37208321.0,19499315.0,27998849.0,37484465.0,31158930.0,29116043.0,34865597.0,35143586.0,35051185.0,47639079.0,43873312.0
Tanzania,75,1231552,136317991,654,7560079,8845088,-1285009,10831771.0,6349867.0,4942714.0,3660960.0,4606192.0,3714496.0,4650074.0,6285565.0,4856684.0,8499927.0,6263014.0,6628093.0,7298832.0,8016650.0,3935767.0,5553438.0,8084553.0,6525874.0,7251103.0,8682198.0,12182203.0,12989125.0,16162505.0,13470305.0
Thailand,30,19955449,2060674935,469,70714745,93513641,-22798896,19745119.0,33420707.0,31889084.0,50345983.0,47936056.0,55307163.0,51572011.0,45892046.0,76164790.0,78751701.0,53946402.0,64065250.0,50751594.0,84774834.0,74918744.0,106550579.0,127926805.0,88417208.0,83822585.0,78590912.0,90065989.0,83646886.0,108503234.0,110148206.0
Thailand,50,17960554,1925964984,486,65953953,83855152,-17901200,18700100.0,31178798.0,29670048.0,46755090.0,45985625.0,51375732.0,48388298.0,43910362.0,72095648.0,74833135.0,50463587.0,58300399.0,47143079.0,79324055.0,70618164.0,99264140.0,120203396.0,82497920.0,76907947.0,72012354.0,83810009.0,77361394.0,100088059.0,102007551.0
Thailand,75,11039750,1293833884,517,45631603,55764704,-10133100,14683016.0,22598885.0,21610841.0,34274711.0,37231748.0,37490424.0,35245636.0,32803815.0,53362614.0,57104945.0,36927406.0,40150806.0,31091114.0,52644643.0,46839963.0,64731201.0,79809181.0,54013705.0,48024372.0,45503484.0,56803677.0,52820724.0,68308330.0,71083236.0
Timor-Leste,30,726235,67999440,281,784540,3118240,-2333700,418099.0,954463.0,427488.0,1205413.0,779280.0,1733223.0,911667.0,484374.0,1542921.0,388298.0,816332.0,1135056.0,233254.0,953904.0,429049.0,642689.0,885130.0,646722.0,771959.0,757623.0,790186.0,613035.0,803547.0,505255.0
Timor-Leste,50,616899,61320674,298,740772,2658888,-1918116,413603.0,941691.0,421232.0,1182557.0,769566.0,1714971.0,899784.0,475995.0,1511850.0,381007.0,793832.0,1106936.0,207123.0,840813.0,372377.0,573274.0,793766.0,585017.0,691030.0,683454.0,722078.0,559615.0,700180.0,436778.0
Timor-Leste,75,429791,46627577,325,616234,1857637,-1241402,387685.0,880555.0,395449.0,1068073.0,723831.0,1588796.0,819686.0,424338.0,1385972.0,350535.0,665411.0,1001808.0,145541.0,582880.0,250739.0,415697.0,559866.0,409742.0,476145.0,497477.0,554856.0,418957.0,479337.0,306260.0
Togo,30,551477,28509119,159,1717861,3798809,-2080948,779190.0,563613.0,632794.0,837974.0,671927.0,533857.0,1147216.0,417737.0,1927093.0,200773.0,539224.0,670283.0,1328272.0,1178374.0,465027.0,1796735.0,3956670.0,3746605.0,3060906.0,3168298.0,3624232.0,3286319.0,2923071.0,3772465.0
Togo,50,122729,7675259,187,479698,1311231,-831533,300063.0,149794.0,155997.0,185631.0,99996.0,119000.0,372712.0,107817.0,236789.0,69796.0,208996.0,166592.0,333110.0,276384.0,104326.0,595005.0,1112496.0,892489.0,771345.0,851962.0,1184913.0,1062119.0,1000870.0,1154543.0
Togo,75,437,45510,296,87613,359292,-271678,63811.0,33772.0,15229.0,6348.0,7060.0,11975.0,18257.0,5555.0,12964.0,3704.0,7892.0,9957.0,56205.0,72215.0,15915.0,76512.0,96497.0,82437.0,51420.0,100633.0,328732.0,337312.0,370391.0,317922.0
Tunisia,30,223929,12502287,323,330780,1068791,-738010,61723.0,61800.0,417778.0,96070.0,180590.0,96159.0,233017.0,175480.0,280321.0,108417.0,482095.0,327041.0,223402.0,450923.0,343252.0,273700.0,1497559.0,229436.0,161715.0,210176.0,391262.0,535459.0,701180.0,400161.0
Tunisia,50,178538,10291840,330,286244,846073,-559827,57286.0,55264.0,349630.0,87724.0,162230.0,86025.0,213037.0,155347.0,252475.0,96896.0,436695.0,307355.0,196484.0,367440.0,287401.0,220785.0,1304541.0,193179.0,131121.0,184873.0,359470.0,460040.0,565451.0,339117.0
Tunisia,75,107347,6650540,350,193106,497042,-303935,47964.0,42495.0,196471.0,70376.0,128352.0,64359.0,172637.0,123029.0,203013.0,76858.0,338350.0,244359.0,138225.0,209309.0,167662.0,124732.0,832194.0,113608.0,85696.0,119276.0,273991.0,300241.0,342592.0,218769.0
Turkey,30,10060813,548887878,259,9919869,39571178,-29651308,5362695.0,6036879.0,4257555.0,7475946.0,5204962.0,6346024.0,6554116.0,7043477.0,7658614.0,4883784.0,6796274.0,7782225.0,6273063.0,6394866.0,8791859.0,8208235.0,11102147.0,12782284.0,13714903.0,15988571.0,25294420.0,18513419.0,20749663.0,14860885.0
Turkey,50,8213996,472904479,274,8224083,32877939,-24653857,4713886.0,5267067.0,3688829.0,6468480.0,4585410.0,5489375.0,5510122.0,5885903.0,6651119.0,4205199.0,5804439.0,6675750.0,5229695.0,5239457.0,7408403.0,6658462.0,8987470.0,10475817.0,11143962.0,12783712.0,20427247.0,14683960.0,17237746.0,12156469.0
Turkey,75,5909712,363592477,295,5634359,23985833,-18351476,3744880.0,4072111.0,2821163.0,4656620.0,3394997.0,3981420.0,3729664.0,3866554.0,4587312.0,2899761.0,4123877.0,4894731.0,3574670.0,3538655.0,5193816.0,4428208.0,5966673.0,7117764.0,7346401.0,8260623.0,13387754.0,9159125.0,12102092.0,8375753.0
Turkmenistan,30,10179,494163,98,5146,12848,-7702,12298.0,29451.0,17006.0,7881.0,7714.0,3783.0,10095.0,22055.0,3399.0,2663.0,4512.0,2408.0,87.0,138.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkmenistan,50,5851,303898,104,3647,5823,-2177,6943.0,20812.0,12125.0,6559.0,5918.0,3132.0,4221.0,19010.0,2385.0,2394.0,2042.0,1888.0,4.0,75.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkmenistan,75,2509,141043,111,2552,2310,242,4732.0,16164.0,6052.0,4319.0,4227.0,2356.0,3060.0,14230.0,1605.0,1868.0,1306.0,1256.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uganda,30,7764953,361429569,277,22536968,47296692,-24759724,11882690.0,3794305.0,5173778.0,7515101.0,12467585.0,11735594.0,17026343.0,16194701.0,10133008.0,17093810.0,30711467.0,13868494.0,20117017.0,23543919.0,23491012.0,30039021.0,51726916.0,38936954.0,29669800.0,35904964.0,24814186.0,33391264.0,36399690.0,35255615.0
Uganda,50,3270228,226224556,409,16792627,20140809,-3348184,11230880.0,3247025.0,4710021.0,6748050.0,11406537.0,10605081.0,15764146.0,14725178.0,8975562.0,16009232.0,27639824.0,12164754.0,15010724.0,17354374.0,17793100.0,22465555.0,34308484.0,25643087.0,19987626.0,23352150.0,16900512.0,21574037.0,23531494.0,21875596.0
Uganda,75,848520,105880074,734,7607043,4035806,3571234,9325473.0,2124720.0,3717488.0,4945794.0,8197873.0,7293005.0,11543226.0,10678190.0,6317811.0,12129436.0,18499554.0,8363066.0,5626212.0,6061607.0,5238286.0,6774931.0,7827965.0,6216668.0,5108009.0,6706380.0,7495075.0,7654643.0,7379749.0,7343848.0
Ukraine,30,11133282,583394886,240,21705723,90226679,-68520957,8966092.0,8163698.0,11908096.0,15959910.0,12393733.0,14294252.0,24552355.0,19299002.0,17525339.0,20211059.0,23970885.0,22332570.0,14941263.0,19162033.0,19520569.0,41284896.0,34963906.0,31385363.0,19056657.0,28980872.0,27363077.0,21045234.0,29966476.0,33690009.0
Ukraine,50,9691025,558068575,273,21009742,79590392,-58580650,8825868.0,7925163.0,11641114.0,15613764.0,12146629.0,14008698.0,24214393.0,18785196.0,17142404.0,19970634.0,23637828.0,22015476.0,14528435.0,18690951.0,18993986.0,39425189.0,33764179.0,30291203.0,18372584.0,28073630.0,26474507.0,20288637.0,28686636.0,30716686.0
Ukraine,75,6855107,435199071,303,16215685,58465497,-42249813,7828120.0,6576647.0,9615246.0,12911802.0,10060469.0,11835252.0,21824120.0,16252349.0,14646636.0,17640881.0,20789981.0,19388104.0,10368580.0,13941852.0,14096620.0,27138948.0,23358232.0,20301573.0,13369939.0,20268953.0,19686781.0,14749616.0,21260187.0,21265509.0
United Arab Emirates,30,0,0,0,0,20423,-20422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Arab Emirates,50,0,0,0,0,20423,-20422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Arab Emirates,75,0,0,0,0,20423,-20422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,30,3697149,256508746,355,10722836,23930159,-13207323,9039261.0,7674572.0,626853.0,9743024.0,3887510.0,8450191.0,12466885.0,5322014.0,14912456.0,12390704.0,10522757.0,15032753.0,12124386.0,13279327.0,10621998.0,12894530.0,10583282.0,12129957.0,13322194.0,10654448.0,12823395.0,16551598.0,10805402.0,11488575.0
United Kingdom,50,2963598,223929451,394,10348654,19337061,-8988408,8283584.0,7287286.0,595947.0,9199510.0,3663835.0,7826519.0,12002013.0,5115499.0,14098950.0,12049622.0,10351981.0,14770823.0,11722977.0,12917953.0,10374200.0,12537519.0,10247114.0,11798164.0,12923099.0,10309871.0,12503840.0,16135634.0,10473507.0,11178237.0
United Kingdom,75,1520245,131297251,471,8594495,10272628,-1678131,5775913.0,5852568.0,505115.0,7423507.0,2907199.0,5779637.0,10342106.0,4289452.0,11884027.0,10653017.0,9569334.0,13607476.0,9770458.0,10738174.0,8719308.0,10378518.0,8281405.0,9763889.0,10451558.0,8365621.0,10307046.0,13297593.0,8382848.0,9222129.0
United States,30,279375325,17240141126,285,806214830,1431056144,-624841317,623378602.0,660779231.0,546456657.0,849143538.0,826109991.0,858305441.0,862752976.0,872489682.0,630619181.0,761785154.0,694916521.0,801872731.0,688910098.0,788433908.0,782071350.0,953799275.0,1043530607.0,938668183.0,905511061.0,932685425.0,971352357.0,898018738.0,723273401.0,734291818.0
United States,50,244566360,16254556811,314,778009791,1313218027,-535208237,611134908.0,640165531.0,534913063.0,819183021.0,798794261.0,832683439.0,844073024.0,859606960.0,620349269.0,746509996.0,686243856.0,788568570.0,662264643.0,757211314.0,742276215.0,916890222.0,992405389.0,900053571.0,853297871.0,893041000.0,929756046.0,849548546.0,697046898.0,696217402.0
United States,75,198290043,14612782840,366,721305702,1141581772,-420276072,575830390.0,596879594.0,502164153.0,749305158.0,721319982.0,755459498.0,785693934.0,816904748.0,592637030.0,708671183.0,661797439.0,758600156.0,616694158.0,704744610.0,668251415.0,848944655.0,921777873.0,834501937.0,761086463.0,821339058.0,856709561.0,768942356.0,647716617.0,635364886.0
Uruguay,30,1693390,65624167,224,16241535,23917408,-7675872,1778380.0,1757828.0,2959412.0,4581999.0,5164341.0,7472905.0,8277083.0,9782929.0,8558777.0,8964977.0,14615636.0,17087215.0,13026627.0,19026376.0,15987073.0,26022270.0,26646042.0,19035708.0,10294249.0,8799086.0,34618567.0,35585421.0,56881218.0,32872719.0
Uruguay,50,1383875,58282271,249,15673593,22002343,-6328751,1734465.0,1719174.0,2897075.0,4456655.0,5044391.0,7294317.0,8101666.0,9596004.0,8410334.0,8905521.0,14467793.0,16863858.0,12571270.0,18294942.0,15408363.0,24757869.0,25463185.0,17547161.0,8965324.0,7438906.0,33632121.0,34652294.0,55798815.0,32144700.0
Uruguay,75,848052,39759944,280,13691373,18049018,-4357645,1591940.0,1599389.0,2664444.0,4030878.0,4507123.0,6211779.0,7084414.0,8252612.0,7410267.0,8203612.0,13166973.0,15015533.0,10333100.0,14941966.0,12977545.0,20504306.0,21930390.0,13484900.0,5156413.0,4178699.0,30784129.0,32212748.0,52220323.0,30129467.0
Uzbekistan,30,106177,4959364,188,12458,407127,-394669,73715.0,64420.0,14251.0,12921.0,5839.0,13382.0,11541.0,12314.0,26623.0,8067.0,10035.0,14602.0,4272.0,11315.0,0.0,0.0,467.0,195.0,6715.0,1120.0,1309.0,2368.0,1209.0,2278.0
Uzbekistan,50,51378,2630794,208,10056,205324,-195268,62306.0,50611.0,11571.0,10451.0,4775.0,9566.0,9309.0,10245.0,22086.0,6142.0,8452.0,11725.0,2913.0,8862.0,0.0,0.0,213.0,160.0,5104.0,762.0,884.0,2137.0,1164.0,1892.0
Uzbekistan,75,20472,1158204,238,5910,112042,-106132,38319.0,29653.0,7591.0,5599.0,2835.0,3719.0,5696.0,5733.0,13480.0,3739.0,5194.0,7062.0,1578.0,5322.0,0.0,0.0,163.0,45.0,981.0,219.0,697.0,1664.0,1083.0,1478.0
Vanuatu,30,1181154,127083866,432,406572,5219233,-4812661,69641.0,59324.0,275477.0,201072.0,126294.0,116612.0,62504.0,110761.0,596060.0,166335.0,331442.0,112300.0,551971.0,339518.0,1817954.0,679327.0,212494.0,682790.0,129463.0,2479162.0,30138.0,27962.0,428922.0,150206.0
Vanuatu,50,1161474,125883397,436,398839,5109444,-4710606,69036.0,59064.0,273712.0,199883.0,124735.0,116058.0,62040.0,110171.0,594528.0,165422.0,327579.0,107641.0,517098.0,322060.0,1781188.0,649534.0,207729.0,680356.0,124713.0,2475775.0,29511.0,27442.0,405461.0,141386.0
Vanuatu,75,1098451,120760884,444,368261,4771371,-4403109,66623.0,56114.0,262508.0,188177.0,112913.0,108323.0,59145.0,103475.0,585892.0,155317.0,315773.0,97013.0,417552.0,267479.0,1616403.0,522621.0,188980.0,667854.0,101264.0,2445489.0,26092.0,24893.0,329645.0,118728.0
Venezuela,30,56519470,5788715869,485,47639215,163318714,-115679497,49775584.0,35252248.0,36137290.0,37417600.0,39154372.0,35334994.0,49119698.0,50645980.0,60335857.0,45358995.0,33564279.0,47494740.0,28825624.0,45434420.0,28071778.0,82499088.0,81294075.0,54184764.0,62126797.0,67291721.0,32868913.0,29368654.0,41263905.0,70519802.0
