country,threshold,driver,year,tc_loss_ha
Ethiopia,30,Logging,2020,1668.0
Ethiopia,30,Logging,2021,1546.0
Ethiopia,30,Logging,2022,1330.0
Ethiopia,30,Logging,2023,1730.0
Ethiopia,30,Logging,2024,1491.0
Ethiopia,30,Other natural disturbances,2001,185.0
Ethiopia,30,Other natural disturbances,2002,147.0
Ethiopia,30,Other natural disturbances,2003,130.0
Ethiopia,30,Other natural disturbances,2004,183.0
Ethiopia,30,Other natural disturbances,2005,163.0
Ethiopia,30,Other natural disturbances,2006,59.0
Ethiopia,30,Other natural disturbances,2007,169.0
Ethiopia,30,Other natural disturbances,2008,150.0
Ethiopia,30,Other natural disturbances,2009,150.0
Ethiopia,30,Other natural disturbances,2010,144.0
Ethiopia,30,Other natural disturbances,2011,90.0
Ethiopia,30,Other natural disturbances,2012,214.0
Ethiopia,30,Other natural disturbances,2013,182.0
Ethiopia,30,Other natural disturbances,2014,214.0
Ethiopia,30,Other natural disturbances,2015,40.0
Ethiopia,30,Other natural disturbances,2016,125.0
Ethiopia,30,Other natural disturbances,2017,195.0
Ethiopia,30,Other natural disturbances,2018,51.0
Ethiopia,30,Other natural disturbances,2019,51.0
Ethiopia,30,Other natural disturbances,2020,80.0
Ethiopia,30,Other natural disturbances,2021,57.0
Ethiopia,30,Other natural disturbances,2022,49.0
Ethiopia,30,Other natural disturbances,2023,1404.0
Ethiopia,30,Other natural disturbances,2024,559.0
Ethiopia,30,Permanent agriculture,2001,10057.0
Ethiopia,30,Permanent agriculture,2002,11291.0
Ethiopia,30,Permanent agriculture,2003,12365.0
Ethiopia,30,Permanent agriculture,2004,11661.0
Ethiopia,30,Permanent agriculture,2005,13708.0
Ethiopia,30,Permanent agriculture,2006,10751.0
Ethiopia,30,Permanent agriculture,2007,23525.0
Ethiopia,30,Permanent agriculture,2008,21918.0
Ethiopia,30,Permanent agriculture,2009,26776.0
Ethiopia,30,Permanent agriculture,2010,17727.0
Ethiopia,30,Permanent agriculture,2011,13829.0
Ethiopia,30,Permanent agriculture,2012,38128.0
Ethiopia,30,Permanent agriculture,2013,26282.0
Ethiopia,30,Permanent agriculture,2014,27284.0
Ethiopia,30,Permanent agriculture,2015,8749.0
Ethiopia,30,Permanent agriculture,2016,16385.0
Ethiopia,30,Permanent agriculture,2017,30231.0
Ethiopia,30,Permanent agriculture,2018,15613.0
Ethiopia,30,Permanent agriculture,2019,22061.0
Ethiopia,30,Permanent agriculture,2020,14908.0
Ethiopia,30,Permanent agriculture,2021,16781.0
Ethiopia,30,Permanent agriculture,2022,16928.0
Ethiopia,30,Permanent agriculture,2023,26554.0
Ethiopia,30,Permanent agriculture,2024,20253.0
Ethiopia,30,Settlements & Infrastructure,2001,61.0
Ethiopia,30,Settlements & Infrastructure,2002,158.0
Ethiopia,30,Settlements & Infrastructure,2003,92.0
Ethiopia,30,Settlements & Infrastructure,2004,74.0
Ethiopia,30,Settlements & Infrastructure,2005,85.0
Ethiopia,30,Settlements & Infrastructure,2006,66.0
Ethiopia,30,Settlements & Infrastructure,2007,159.0
Ethiopia,30,Settlements & Infrastructure,2008,133.0
Ethiopia,30,Settlements & Infrastructure,2009,139.0
Ethiopia,30,Settlements & Infrastructure,2010,120.0
Ethiopia,30,Settlements & Infrastructure,2011,135.0
Ethiopia,30,Settlements & Infrastructure,2012,277.0
Ethiopia,30,Settlements & Infrastructure,2013,181.0
Ethiopia,30,Settlements & Infrastructure,2014,199.0
Ethiopia,30,Settlements & Infrastructure,2015,118.0
Ethiopia,30,Settlements & Infrastructure,2016,277.0
Ethiopia,30,Settlements & Infrastructure,2017,601.0
Ethiopia,30,Settlements & Infrastructure,2018,291.0
Ethiopia,30,Settlements & Infrastructure,2019,282.0
Ethiopia,30,Settlements & Infrastructure,2020,295.0
Ethiopia,30,Settlements & Infrastructure,2021,270.0
Ethiopia,30,Settlements & Infrastructure,2022,224.0
Ethiopia,30,Settlements & Infrastructure,2023,312.0
Ethiopia,30,Settlements & Infrastructure,2024,315.0
Ethiopia,30,Shifting cultivation,2001,452.0
Ethiopia,30,Shifting cultivation,2002,487.0
Ethiopia,30,Shifting cultivation,2003,520.0
Ethiopia,30,Shifting cultivation,2004,338.0
Ethiopia,30,Shifting cultivation,2005,366.0
Ethiopia,30,Shifting cultivation,2006,504.0
Ethiopia,30,Shifting cultivation,2007,655.0
Ethiopia,30,Shifting cultivation,2008,619.0
Ethiopia,30,Shifting cultivation,2009,952.0
Ethiopia,30,Shifting cultivation,2010,1021.0
Ethiopia,30,Shifting cultivation,2011,355.0
Ethiopia,30,Shifting cultivation,2012,779.0
Ethiopia,30,Shifting cultivation,2013,1299.0
Ethiopia,30,Shifting cultivation,2014,1424.0
Ethiopia,30,Shifting cultivation,2015,613.0
Ethiopia,30,Shifting cultivation,2016,969.0
Ethiopia,30,Shifting cultivation,2017,2372.0
Ethiopia,30,Shifting cultivation,2018,1469.0
Ethiopia,30,Shifting cultivation,2019,1442.0
Ethiopia,30,Shifting cultivation,2020,840.0
Ethiopia,30,Shifting cultivation,2021,916.0
Ethiopia,30,Shifting cultivation,2022,1254.0
Ethiopia,30,Shifting cultivation,2023,2261.0
Ethiopia,30,Shifting cultivation,2024,2290.0
Ethiopia,30,Wildfire,2001,12.0
Ethiopia,30,Wildfire,2002,10.0
Ethiopia,30,Wildfire,2003,25.0
Ethiopia,30,Wildfire,2004,67.0
Ethiopia,30,Wildfire,2005,28.0
Ethiopia,30,Wildfire,2006,11.0
Ethiopia,30,Wildfire,2007,60.0
Ethiopia,30,Wildfire,2008,67.0
Ethiopia,30,Wildfire,2009,7.0
Ethiopia,30,Wildfire,2010,53.0
Ethiopia,30,Wildfire,2011,37.0
Ethiopia,30,Wildfire,2012,50.0
Ethiopia,30,Wildfire,2013,46.0
Ethiopia,30,Wildfire,2014,52.0
Ethiopia,30,Wildfire,2015,2.0
Ethiopia,30,Wildfire,2016,11.0
Ethiopia,30,Wildfire,2017,16.0
Ethiopia,30,Wildfire,2018,10.0
Ethiopia,30,Wildfire,2019,8.0
Ethiopia,30,Wildfire,2020,24.0
Ethiopia,30,Wildfire,2021,45.0
Ethiopia,30,Wildfire,2022,19.0
Ethiopia,30,Wildfire,2023,811.0
Ethiopia,30,Wildfire,2024,1105.0
Finland,30,Hard commodities,2001,347.0
Finland,30,Hard commodities,2002,321.0
Finland,30,Hard commodities,2003,189.0
Finland,30,Hard commodities,2004,324.0
Finland,30,Hard commodities,2005,527.0
Finland,30,Hard commodities,2006,554.0
Finland,30,Hard commodities,2007,959.0
Finland,30,Hard commodities,2008,926.0
Finland,30,Hard commodities,2009,877.0
Finland,30,Hard commodities,2010,682.0
Finland,30,Hard commodities,2011,781.0
Finland,30,Hard commodities,2012,599.0
Finland,30,Hard commodities,2013,570.0
Finland,30,Hard commodities,2014,757.0
Finland,30,Hard commodities,2015,518.0
Finland,30,Hard commodities,2016,889.0
Finland,30,Hard commodities,2017,1073.0
Finland,30,Hard commodities,2018,838.0
Finland,30,Hard commodities,2019,912.0
Finland,30,Hard commodities,2020,782.0
Finland,30,Hard commodities,2021,630.0
Finland,30,Hard commodities,2022,721.0
Finland,30,Hard commodities,2023,765.0
Finland,30,Hard commodities,2024,543.0
Finland,30,Logging,2001,147941.0
Finland,30,Logging,2002,139458.0
Finland,30,Logging,2003,87188.0
Finland,30,Logging,2004,142800.0
Finland,30,Logging,2005,222590.0
Finland,30,Logging,2006,176554.0
Finland,30,Logging,2007,147477.0
Finland,30,Logging,2008,194403.0
Finland,30,Logging,2009,169737.0
Finland,30,Logging,2010,161636.0
Finland,30,Logging,2011,154458.0
Finland,30,Logging,2012,154267.0
Finland,30,Logging,2013,143933.0
Finland,30,Logging,2014,181324.0
Finland,30,Logging,2015,169103.0
Finland,30,Logging,2016,235213.0
Finland,30,Logging,2017,329099.0
Finland,30,Logging,2018,265305.0
Finland,30,Logging,2019,285393.0
Finland,30,Logging,2020,250509.0
Finland,30,Logging,2021,263082.0
Finland,30,Logging,2022,251783.0
Finland,30,Logging,2023,238605.0
Finland,30,Logging,2024,230878.0
Finland,30,Other natural disturbances,2001,9.0
Finland,30,Other natural disturbances,2002,10.0
Finland,30,Other natural disturbances,2003,6.0
Finland,30,Other natural disturbances,2004,3.0
Finland,30,Other natural disturbances,2005,6.0
Finland,30,Other natural disturbances,2006,18.0
Finland,30,Other natural disturbances,2007,2.0
Finland,30,Other natural disturbances,2008,1.0
Finland,30,Other natural disturbances,2009,36.0
Finland,30,Other natural disturbances,2010,1.0
Finland,30,Other natural disturbances,2011,22.0
Finland,30,Other natural disturbances,2012,23.0
Finland,30,Other natural disturbances,2013,21.0
Finland,30,Other natural disturbances,2014,14.0
Finland,30,Other natural disturbances,2015,3.0
Finland,30,Other natural disturbances,2016,10.0
Finland,30,Other natural disturbances,2017,142.0
Finland,30,Other natural disturbances,2018,178.0
Finland,30,Other natural disturbances,2019,147.0
Finland,30,Other natural disturbances,2020,10.0
Finland,30,Other natural disturbances,2021,199.0
Finland,30,Other natural disturbances,2022,88.0
Finland,30,Other natural disturbances,2023,6.0
Finland,30,Other natural disturbances,2024,17.0
Finland,30,Permanent agriculture,2001,963.0
Finland,30,Permanent agriculture,2002,808.0
Finland,30,Permanent agriculture,2003,854.0
Finland,30,Permanent agriculture,2004,1151.0
Finland,30,Permanent agriculture,2005,3506.0
Finland,30,Permanent agriculture,2006,1581.0
Finland,30,Permanent agriculture,2007,967.0
Finland,30,Permanent agriculture,2008,1553.0
Finland,30,Permanent agriculture,2009,2425.0
Finland,30,Permanent agriculture,2010,2120.0
Finland,30,Permanent agriculture,2011,1752.0
Finland,30,Permanent agriculture,2012,2259.0
Finland,30,Permanent agriculture,2013,2089.0
Finland,30,Permanent agriculture,2014,2028.0
Finland,30,Permanent agriculture,2015,1065.0
Finland,30,Permanent agriculture,2016,1364.0
Finland,30,Permanent agriculture,2017,1458.0
Finland,30,Permanent agriculture,2018,1202.0
Finland,30,Permanent agriculture,2019,1089.0
Finland,30,Permanent agriculture,2020,904.0
Finland,30,Permanent agriculture,2021,957.0
Finland,30,Permanent agriculture,2022,908.0
Finland,30,Permanent agriculture,2023,759.0
Finland,30,Permanent agriculture,2024,692.0
Finland,30,Settlements & Infrastructure,2001,1375.0
Finland,30,Settlements & Infrastructure,2002,1211.0
Finland,30,Settlements & Infrastructure,2003,1024.0
Finland,30,Settlements & Infrastructure,2004,1642.0
Finland,30,Settlements & Infrastructure,2005,2981.0
Finland,30,Settlements & Infrastructure,2006,2710.0
Finland,30,Settlements & Infrastructure,2007,2114.0
Finland,30,Settlements & Infrastructure,2008,2887.0
Finland,30,Settlements & Infrastructure,2009,2393.0
Finland,30,Settlements & Infrastructure,2010,2554.0
Finland,30,Settlements & Infrastructure,2011,1711.0
Finland,30,Settlements & Infrastructure,2012,2603.0
Finland,30,Settlements & Infrastructure,2013,1406.0
Finland,30,Settlements & Infrastructure,2014,2077.0
Finland,30,Settlements & Infrastructure,2015,1732.0
Finland,30,Settlements & Infrastructure,2016,2536.0
Finland,30,Settlements & Infrastructure,2017,3823.0
Finland,30,Settlements & Infrastructure,2018,2127.0
Finland,30,Settlements & Infrastructure,2019,2139.0
Finland,30,Settlements & Infrastructure,2020,1974.0
Finland,30,Settlements & Infrastructure,2021,1619.0
Finland,30,Settlements & Infrastructure,2022,1652.0
Finland,30,Settlements & Infrastructure,2023,1362.0
Finland,30,Settlements & Infrastructure,2024,1215.0
Finland,30,Wildfire,2001,222.0
Finland,30,Wildfire,2002,490.0
Finland,30,Wildfire,2003,372.0
Finland,30,Wildfire,2004,553.0
Finland,30,Wildfire,2005,567.0
Finland,30,Wildfire,2006,694.0
Finland,30,Wildfire,2007,324.0
Finland,30,Wildfire,2008,314.0
Finland,30,Wildfire,2009,676.0
Finland,30,Wildfire,2010,383.0
Finland,30,Wildfire,2011,409.0
Finland,30,Wildfire,2012,340.0
Finland,30,Wildfire,2013,291.0
Finland,30,Wildfire,2014,170.0
Finland,30,Wildfire,2015,111.0
Finland,30,Wildfire,2016,252.0
Finland,30,Wildfire,2017,276.0
Finland,30,Wildfire,2018,172.0
Finland,30,Wildfire,2019,141.0
Finland,30,Wildfire,2020,213.0
Finland,30,Wildfire,2021,325.0
Finland,30,Wildfire,2022,150.0
Finland,30,Wildfire,2023,242.0
Finland,30,Wildfire,2024,239.0
Fiji,30,Hard commodities,2003,0.0
Fiji,30,Hard commodities,2004,0.0
Fiji,30,Hard commodities,2005,0.0
Fiji,30,Hard commodities,2006,0.0
Fiji,30,Hard commodities,2007,0.0
Fiji,30,Hard commodities,2008,0.0
Fiji,30,Hard commodities,2009,4.0
Fiji,30,Hard commodities,2010,1.0
Fiji,30,Hard commodities,2012,0.0
Fiji,30,Hard commodities,2013,2.0
Fiji,30,Hard commodities,2014,4.0
Fiji,30,Hard commodities,2015,0.0
Fiji,30,Hard commodities,2016,17.0
Fiji,30,Hard commodities,2017,7.0
Fiji,30,Hard commodities,2018,4.0
Fiji,30,Hard commodities,2019,0.0
Fiji,30,Hard commodities,2021,1.0
Fiji,30,Hard commodities,2024,0.0
Fiji,30,Logging,2001,863.0
Fiji,30,Logging,2002,498.0
Fiji,30,Logging,2003,1148.0
Fiji,30,Logging,2004,1438.0
Fiji,30,Logging,2005,1308.0
Fiji,30,Logging,2006,1514.0
Fiji,30,Logging,2007,1801.0
Fiji,30,Logging,2008,1813.0
Fiji,30,Logging,2009,1456.0
Fiji,30,Logging,2010,1720.0
Fiji,30,Logging,2011,389.0
Fiji,30,Logging,2012,773.0
Fiji,30,Logging,2013,1798.0
Fiji,30,Logging,2014,2045.0
Fiji,30,Logging,2015,1159.0
Fiji,30,Logging,2016,2375.0
Fiji,30,Logging,2017,2149.0
Fiji,30,Logging,2018,718.0
Fiji,30,Logging,2019,1276.0
Fiji,30,Logging,2020,1481.0
Fiji,30,Logging,2021,5897.0
Fiji,30,Logging,2022,825.0
Fiji,30,Logging,2023,629.0
Fiji,30,Logging,2024,767.0
Fiji,30,Other natural disturbances,2001,96.0
Fiji,30,Other natural disturbances,2002,127.0
Fiji,30,Other natural disturbances,2003,233.0
Fiji,30,Other natural disturbances,2004,392.0
Fiji,30,Other natural disturbances,2005,198.0
Fiji,30,Other natural disturbances,2006,156.0
Fiji,30,Other natural disturbances,2007,191.0
Fiji,30,Other natural disturbances,2008,334.0
Fiji,30,Other natural disturbances,2009,174.0
Fiji,30,Other natural disturbances,2010,371.0
Fiji,30,Other natural disturbances,2011,94.0
Fiji,30,Other natural disturbances,2012,228.0
Fiji,30,Other natural disturbances,2013,507.0
Fiji,30,Other natural disturbances,2014,1080.0
Fiji,30,Other natural disturbances,2015,441.0
Fiji,30,Other natural disturbances,2016,5470.0
Fiji,30,Other natural disturbances,2017,630.0
Fiji,30,Other natural disturbances,2018,487.0
Fiji,30,Other natural disturbances,2019,69.0
Fiji,30,Other natural disturbances,2020,372.0
Fiji,30,Other natural disturbances,2021,1056.0
Fiji,30,Other natural disturbances,2022,76.0
Fiji,30,Other natural disturbances,2023,53.0
Fiji,30,Other natural disturbances,2024,100.0
Fiji,30,Permanent agriculture,2001,74.0
Fiji,30,Permanent agriculture,2002,39.0
Fiji,30,Permanent agriculture,2003,102.0
Fiji,30,Permanent agriculture,2004,129.0
Fiji,30,Permanent agriculture,2005,89.0
Fiji,30,Permanent agriculture,2006,139.0
Fiji,30,Permanent agriculture,2007,78.0
Fiji,30,Permanent agriculture,2008,133.0
Fiji,30,Permanent agriculture,2009,77.0
Fiji,30,Permanent agriculture,2010,107.0
Fiji,30,Permanent agriculture,2011,22.0
Fiji,30,Permanent agriculture,2012,94.0
Fiji,30,Permanent agriculture,2013,155.0
Fiji,30,Permanent agriculture,2014,234.0
Fiji,30,Permanent agriculture,2015,138.0
Fiji,30,Permanent agriculture,2016,189.0
Fiji,30,Permanent agriculture,2017,115.0
Fiji,30,Permanent agriculture,2018,57.0
Fiji,30,Permanent agriculture,2019,71.0
Fiji,30,Permanent agriculture,2020,147.0
Fiji,30,Permanent agriculture,2021,114.0
Fiji,30,Permanent agriculture,2022,56.0
Fiji,30,Permanent agriculture,2023,77.0
Fiji,30,Permanent agriculture,2024,119.0
Fiji,30,Settlements & Infrastructure,2001,7.0
Fiji,30,Settlements & Infrastructure,2002,2.0
Fiji,30,Settlements & Infrastructure,2003,11.0
Fiji,30,Settlements & Infrastructure,2004,25.0
Fiji,30,Settlements & Infrastructure,2005,15.0
Fiji,30,Settlements & Infrastructure,2006,10.0
Fiji,30,Settlements & Infrastructure,2007,14.0
Fiji,30,Settlements & Infrastructure,2008,22.0
Fiji,30,Settlements & Infrastructure,2009,13.0
Fiji,30,Settlements & Infrastructure,2010,18.0
Fiji,30,Settlements & Infrastructure,2011,4.0
Fiji,30,Settlements & Infrastructure,2012,11.0
Fiji,30,Settlements & Infrastructure,2013,38.0
Fiji,30,Settlements & Infrastructure,2014,26.0
Fiji,30,Settlements & Infrastructure,2015,14.0
Fiji,30,Settlements & Infrastructure,2016,55.0
Fiji,30,Settlements & Infrastructure,2017,48.0
Fiji,30,Settlements & Infrastructure,2018,41.0
Fiji,30,Settlements & Infrastructure,2019,11.0
Fiji,30,Settlements & Infrastructure,2020,25.0
Fiji,30,Settlements & Infrastructure,2021,13.0
Fiji,30,Settlements & Infrastructure,2022,3.0
Fiji,30,Settlements & Infrastructure,2023,6.0
Fiji,30,Settlements & Infrastructure,2024,10.0
Fiji,30,Shifting cultivation,2001,20.0
Fiji,30,Shifting cultivation,2002,11.0
Fiji,30,Shifting cultivation,2003,6.0
Fiji,30,Shifting cultivation,2004,12.0
Fiji,30,Shifting cultivation,2005,3.0
Fiji,30,Shifting cultivation,2006,2.0
Fiji,30,Shifting cultivation,2007,7.0
Fiji,30,Shifting cultivation,2008,3.0
Fiji,30,Shifting cultivation,2009,3.0
Fiji,30,Shifting cultivation,2010,7.0
Fiji,30,Shifting cultivation,2011,1.0
Fiji,30,Shifting cultivation,2012,9.0
Fiji,30,Shifting cultivation,2013,12.0
Fiji,30,Shifting cultivation,2014,77.0
Fiji,30,Shifting cultivation,2015,32.0
Fiji,30,Shifting cultivation,2016,118.0
Fiji,30,Shifting cultivation,2017,75.0
Fiji,30,Shifting cultivation,2018,22.0
Fiji,30,Shifting cultivation,2019,5.0
Fiji,30,Shifting cultivation,2020,8.0
Fiji,30,Shifting cultivation,2021,8.0
Fiji,30,Shifting cultivation,2022,16.0
Fiji,30,Shifting cultivation,2023,13.0
Fiji,30,Shifting cultivation,2024,25.0
Fiji,30,Wildfire,2001,1.0
Fiji,30,Wildfire,2003,25.0
Fiji,30,Wildfire,2004,6.0
Fiji,30,Wildfire,2005,0.0
Fiji,30,Wildfire,2007,0.0
Fiji,30,Wildfire,2008,3.0
Fiji,30,Wildfire,2009,1.0
Fiji,30,Wildfire,2010,0.0
Fiji,30,Wildfire,2011,0.0
Fiji,30,Wildfire,2012,3.0
Fiji,30,Wildfire,2013,7.0
Fiji,30,Wildfire,2014,31.0
Fiji,30,Wildfire,2015,6.0
Fiji,30,Wildfire,2016,120.0
Fiji,30,Wildfire,2017,34.0
Fiji,30,Wildfire,2018,2.0
Fiji,30,Wildfire,2019,7.0
Fiji,30,Wildfire,2020,1.0
Fiji,30,Wildfire,2021,66.0
Fiji,30,Wildfire,2022,2.0
Fiji,30,Wildfire,2023,7.0
Fiji,30,Wildfire,2024,49.0
France,30,Hard commodities,2001,114.0
France,30,Hard commodities,2002,75.0
France,30,Hard commodities,2003,77.0
France,30,Hard commodities,2004,134.0
France,30,Hard commodities,2005,128.0
France,30,Hard commodities,2006,190.0
France,30,Hard commodities,2007,209.0
France,30,Hard commodities,2008,255.0
France,30,Hard commodities,2009,213.0
France,30,Hard commodities,2010,236.0
France,30,Hard commodities,2011,203.0
France,30,Hard commodities,2012,233.0
France,30,Hard commodities,2013,146.0
France,30,Hard commodities,2014,237.0
France,30,Hard commodities,2015,122.0
France,30,Hard commodities,2016,215.0
France,30,Hard commodities,2017,156.0
France,30,Hard commodities,2018,254.0
France,30,Hard commodities,2019,208.0
France,30,Hard commodities,2020,238.0
France,30,Hard commodities,2021,174.0
France,30,Hard commodities,2022,90.0
France,30,Hard commodities,2023,141.0
France,30,Hard commodities,2024,154.0
France,30,Logging,2001,27140.0
France,30,Logging,2002,29031.0
France,30,Logging,2003,19669.0
France,30,Logging,2004,62563.0
France,30,Logging,2005,39959.0
France,30,Logging,2006,47912.0
France,30,Logging,2007,43672.0
France,30,Logging,2008,78786.0
France,30,Logging,2009,60654.0
France,30,Logging,2010,135084.0
France,30,Logging,2011,58682.0
France,30,Logging,2012,60619.0
France,30,Logging,2013,27638.0
France,30,Logging,2014,40674.0
France,30,Logging,2015,34589.0
France,30,Logging,2016,54965.0
France,30,Logging,2017,59597.0
France,30,Logging,2018,61836.0
France,30,Logging,2019,73269.0
France,30,Logging,2020,70993.0
France,30,Logging,2021,105490.0
France,30,Logging,2022,51922.0
France,30,Logging,2023,80266.0
France,30,Logging,2024,74696.0
France,30,Other natural disturbances,2001,65.0
France,30,Other natural disturbances,2002,84.0
France,30,Other natural disturbances,2003,53.0
France,30,Other natural disturbances,2004,151.0
France,30,Other natural disturbances,2005,65.0
France,30,Other natural disturbances,2006,52.0
France,30,Other natural disturbances,2007,53.0
France,30,Other natural disturbances,2008,116.0
France,30,Other natural disturbances,2009,197.0
France,30,Other natural disturbances,2010,82.0
France,30,Other natural disturbances,2011,41.0
France,30,Other natural disturbances,2012,85.0
France,30,Other natural disturbances,2013,38.0
France,30,Other natural disturbances,2014,61.0
France,30,Other natural disturbances,2015,49.0
France,30,Other natural disturbances,2016,54.0
France,30,Other natural disturbances,2017,139.0
France,30,Other natural disturbances,2018,245.0
France,30,Other natural disturbances,2019,271.0
